freq_ghz,phi_deg,theta_deg,linear_pol_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.985500,45.000000,285.000000,90.000000,B_feed_only,E1-E2,-13.440186,-13.440186,-10.767678,-6.994808,True
7.985500,45.000000,290.000000,90.000000,B_feed_only,E1-E2,-14.516864,-14.516864,-8.918904,-5.768898,True
7.985500,45.000000,295.000000,90.000000,B_feed_only,E1-E2,-15.021190,-15.021190,-7.273549,-4.622417,True
7.985500,45.000000,300.000000,90.000000,B_feed_only,E1-E2,-15.265306,-15.265306,-5.821835,-3.580589,True
7.985500,45.000000,305.000000,90.000000,B_feed_only,E1-E2,-15.399922,-15.399922,-4.551758,-2.660354,True
7.985500,45.000000,310.000000,90.000000,B_feed_only,E1-E2,-15.496915,-15.496915,-3.454090,-1.873402,True
7.985500,45.000000,315.000000,90.000000,B_feed_only,E1-E2,-15.589201,-15.589201,-2.523019,-1.227553,True
7.985500,45.000000,320.000000,90.000000,B_feed_only,E1-E2,-15.688062,-15.688062,-1.755562,-0.727374,True
7.985500,45.000000,325.000000,90.000000,B_feed_only,E1-E2,-15.788649,-15.788649,-1.150234,-0.374442,True
7.985500,45.000000,330.000000,90.000000,B_feed_only,E1-E2,-15.870995,-15.870995,-0.704659,-0.167262,True
7.985500,45.000000,335.000000,90.000000,B_feed_only,E1-E2,-15.903687,-15.903687,-0.411829,-0.100450,True
7.985500,45.000000,340.000000,90.000000,B_feed_only,E1-E2,-15.856336,-15.856336,-0.255507,-0.162810,True
7.985500,45.000000,345.000000,90.000000,B_feed_only,E1-E2,-15.722580,-15.722580,-0.206493,-0.334481,True
7.985500,45.000000,350.000000,90.000000,B_feed_only,E1-E2,-15.546281,-15.546281,-0.222698,-0.584359,True
7.985500,45.000000,355.000000,90.000000,B_feed_only,E1-E2,-15.431178,-15.431178,-0.255836,-0.870056,True
7.985500,45.000000,360.000000,90.000000,B_feed_only,E1-E2,-15.508866,-15.508866,-0.264533,-1.143073,True
7.985500,45.000000,0.000000,135.000000,B_feed_only,E1-E2,-67.542846,-67.542846,-16.294752,-0.083234,True
7.985500,45.000000,5.000000,135.000000,B_feed_only,E1-E2,-69.192799,-69.192799,-15.576821,-0.078587,True
7.985500,45.000000,10.000000,135.000000,B_feed_only,E1-E2,-69.928344,-69.928344,-14.745763,-0.048582,True
7.985500,45.000000,15.000000,135.000000,B_feed_only,E1-E2,-70.400810,-70.400810,-13.877138,-0.012316,True
7.985500,45.000000,20.000000,135.000000,B_feed_only,E1-E2,-70.903558,-70.903558,-13.059375,0.000000,True
7.985500,45.000000,25.000000,135.000000,B_feed_only,E1-E2,-71.445437,-71.445437,-12.358770,-0.044506,True
7.985500,45.000000,30.000000,135.000000,B_feed_only,E1-E2,-71.923829,-71.923829,-11.811332,-0.173891,True
7.985500,45.000000,35.000000,135.000000,B_feed_only,E1-E2,-72.237352,-72.237352,-11.430997,-0.407301,True
7.985500,45.000000,40.000000,135.000000,B_feed_only,E1-E2,-72.323172,-72.323172,-11.219230,-0.754242,True
7.985500,45.000000,45.000000,135.000000,B_feed_only,E1-E2,-72.155119,-72.155119,-11.170392,-1.215903,True
7.985500,45.000000,50.000000,135.000000,B_feed_only,E1-E2,-71.730271,-71.730271,-11.273625,-1.787225,True
7.985500,45.000000,55.000000,135.000000,B_feed_only,E1-E2,-71.055520,-71.055520,-11.513646,-2.458967,True
7.985500,45.000000,60.000000,135.000000,B_feed_only,E1-E2,-70.136491,-70.136491,-11.871981,-3.219567,True
7.985500,45.000000,65.000000,135.000000,B_feed_only,E1-E2,-68.967841,-68.967841,-12.328882,-4.056736,True
7.985500,45.000000,70.000000,135.000000,B_feed_only,E1-E2,-67.523678,-67.523678,-12.865339,-4.958710,True
7.985500,45.000000,75.000000,135.000000,B_feed_only,E1-E2,-65.747781,-65.747781,-13.464400,-5.914954,True
7.985500,45.000000,80.000000,135.000000,B_feed_only,E1-E2,-63.544452,-63.544452,-14.111221,-6.915996,True
7.985500,45.000000,85.000000,135.000000,B_feed_only,E1-E2,-60.772170,-60.772170,-14.791670,-7.951918,True
7.985500,45.000000,90.000000,135.000000,B_feed_only,E1-E2,-57.244843,-57.244843,-15.489657,-9.008938,True
7.985500,45.000000,95.000000,135.000000,B_feed_only,E1-E2,-52.750965,-52.750965,-16.183790,-10.063547,True
7.985500,45.000000,100.000000,135.000000,B_feed_only,E1-E2,-47.109439,-47.109439,-16.844578,-11.074750,True
7.985500,45.000000,105.000000,135.000000,B_feed_only,E1-E2,-40.283275,-40.283275,-17.434317,-11.978557,True
7.985500,45.000000,110.000000,135.000000,B_feed_only,E1-E2,-32.538259,-32.538259,-17.912114,-12.695465,True
7.985500,45.000000,115.000000,135.000000,B_feed_only,E1-E2,-24.531470,-24.531470,-18.244780,-13.162210,True
7.985500,45.000000,120.000000,135.000000,B_feed_only,E1-E2,-17.141252,-17.141252,-18.419636,-13.376279,True
7.985500,45.000000,125.000000,135.000000,B_feed_only,E1-E2,-11.042260,-11.042260,-18.450964,-13.411895,True
7.985500,45.000000,130.000000,135.000000,B_feed_only,E1-E2,-6.338960,-6.338960,-18.373715,-13.388177,True
7.985500,45.000000,135.000000,135.000000,B_feed_only,E1-E2,-2.482891,-2.482891,-18.226725,-13.423657,True
7.985500,45.000000,140.000000,135.000000,B_feed_only,E1-E2,1.611582,1.611582,-18.033573,-13.613426,True
7.985500,45.000000,145.000000,135.000000,B_feed_only,E1-E2,7.356731,7.356731,-17.784140,-14.031720,True
7.985500,45.000000,150.000000,135.000000,B_feed_only,E1-E2,16.124020,16.124020,-17.414887,-14.748082,True
7.985500,45.000000,155.000000,135.000000,B_feed_only,E1-E2,28.686759,28.686759,-16.812308,-15.849252,True
7.985500,45.000000,160.000000,135.000000,B_feed_only,E1-E2,44.988766,44.988766,-15.900111,-17.463402,True
7.985500,45.000000,165.000000,135.000000,B_feed_only,E1-E2,65.486562,65.486562,-14.767804,-19.767293,True
7.985500,45.000000,170.000000,135.000000,B_feed_only,E1-E2,94.785189,94.785189,-13.653897,-22.769916,True
7.985500,45.000000,175.000000,135.000000,B_feed_only,E1-E2,141.703888,141.703888,-12.799936,-24.682354,True
7.985500,45.000000,180.000000,135.000000,B_feed_only,E1-E2,-172.599147,187.400853,-12.366236,-22.562025,True
7.985500,45.000000,185.000000,135.000000,B_feed_only,E1-E2,-146.033149,213.966851,-12.440192,-19.450413,True
7.985500,45.000000,190.000000,135.000000,B_feed_only,E1-E2,-128.559820,231.440180,-13.071008,-17.109035,True
7.985500,45.000000,195.000000,135.000000,B_feed_only,E1-E2,-113.216210,246.783790,-14.292174,-15.534554,True
7.985500,45.000000,200.000000,135.000000,B_feed_only,E1-E2,-95.888523,264.111477,-16.103572,-14.548933,True
7.985500,45.000000,205.000000,135.000000,B_feed_only,E1-E2,-72.387513,287.612487,-18.313238,-14.004754,True
7.985500,45.000000,210.000000,135.000000,B_feed_only,E1-E2,-39.074537,320.925463,-20.036366,-13.779655,True
7.985500,45.000000,215.000000,135.000000,B_feed_only,E1-E2,-1.561416,358.438584,-19.902692,-13.760001,True
7.985500,45.000000,220.000000,135.000000,B_feed_only,E1-E2,28.670437,388.670437,-18.413962,-13.834533,True
7.985500,45.000000,225.000000,135.000000,B_feed_only,E1-E2,50.869874,410.869874,-16.882460,-13.900239,True
7.985500,45.000000,230.000000,135.000000,B_feed_only,E1-E2,68.253674,428.253674,-15.754504,-13.876239,True
7.985500,45.000000,235.000000,135.000000,B_feed_only,E1-E2,82.660389,442.660389,-15.054808,-13.715077,True
7.985500,45.000000,240.000000,135.000000,B_feed_only,E1-E2,94.803488,454.803488,-14.726414,-13.402547,True
7.985500,45.000000,245.000000,135.000000,B_feed_only,E1-E2,104.909001,464.909001,-14.714220,-12.947573,True
7.985500,45.000000,250.000000,135.000000,B_feed_only,E1-E2,113.017762,473.017762,-14.979272,-12.370340,True
7.985500,45.000000,255.000000,135.000000,B_feed_only,E1-E2,119.089277,479.089277,-15.498976,-11.693982,True
7.985500,45.000000,260.000000,135.000000,B_feed_only,E1-E2,123.013901,483.013901,-16.264791,-10.940197,True
7.985500,45.000000,265.000000,135.000000,B_feed_only,E1-E2,124.571100,484.571100,-17.278434,-10.127507,True
7.985500,45.000000,270.000000,135.000000,B_feed_only,E1-E2,123.336524,483.336524,-18.542943,-9.271184,True
7.985500,45.000000,275.000000,135.000000,B_feed_only,E1-E2,118.540393,478.540393,-20.037108,-8.384133,True
7.985500,45.000000,280.000000,135.000000,B_feed_only,E1-E2,108.985212,468.985212,-21.646212,-7.478062,True
7.985500,45.000000,285.000000,135.000000,B_feed_only,E1-E2,93.604348,453.604348,-23.030189,-6.564483,True
7.985500,45.000000,290.000000,135.000000,B_feed_only,E1-E2,73.659526,433.659526,-23.627710,-5.655367,True
7.985500,45.000000,295.000000,135.000000,B_feed_only,E1-E2,53.874396,413.874396,-23.217658,-4.763610,True
7.985500,45.000000,300.000000,135.000000,B_feed_only,E1-E2,37.830795,397.830795,-22.253066,-3.903457,True
7.985500,45.000000,305.000000,135.000000,B_feed_only,E1-E2,25.405757,385.405757,-21.242914,-3.090860,True
7.985500,45.000000,310.000000,135.000000,B_feed_only,E1-E2,15.125373,375.125373,-20.407087,-2.343448,True
7.985500,45.000000,315.000000,135.000000,B_feed_only,E1-E2,5.756714,365.756714,-19.775501,-1.679702,True
7.985500,45.000000,320.000000,135.000000,B_feed_only,E1-E2,-3.446341,356.553659,-19.305621,-1.117057,True
7.985500,45.000000,325.000000,135.000000,B_feed_only,E1-E2,-12.848573,347.151427,-18.940738,-0.669082,True
7.985500,45.000000,330.000000,135.000000,B_feed_only,E1-E2,-22.551522,337.448478,-18.633110,-0.342309,True
7.985500,45.000000,335.000000,135.000000,B_feed_only,E1-E2,-32.445870,327.554130,-18.346722,-0.133535,True
7.985500,45.000000,340.000000,135.000000,B_feed_only,E1-E2,-42.188610,317.811390,-18.051913,-0.028485,True
7.985500,45.000000,345.000000,135.000000,B_feed_only,E1-E2,-51.186493,308.813507,-17.723270,-0.002569,True
7.985500,45.000000,350.000000,135.000000,B_feed_only,E1-E2,-58.715194,301.284806,-17.339283,-0.024154,True
7.985500,45.000000,355.000000,135.000000,B_feed_only,E1-E2,-64.203494,295.796506,-16.874630,-0.060172,True
7.985500,45.000000,360.000000,135.000000,B_feed_only,E1-E2,-67.542846,292.457154,-16.294752,-0.083234,True
7.985500,45.000000,0.000000,0.000000,B_feed_only,E2-E3,-15.061787,-15.061787,-0.550285,-1.356700,True
7.985500,45.000000,5.000000,0.000000,B_feed_only,E2-E3,3.573443,3.573443,-0.358151,-1.449983,True
7.985500,45.000000,10.000000,0.000000,B_feed_only,E2-E3,21.263100,21.263100,-0.184112,-1.618584,True
7.985500,45.000000,15.000000,0.000000,B_feed_only,E2-E3,37.671581,37.671581,-0.055696,-1.877800,True
7.985500,45.000000,20.000000,0.000000,B_feed_only,E2-E3,52.611773,52.611773,0.000000,-2.237313,True
7.985500,45.000000,25.000000,0.000000,B_feed_only,E2-E3,66.042577,66.042577,-0.039698,-2.701056,True
7.985500,45.000000,30.000000,0.000000,B_feed_only,E2-E3,78.045860,78.045860,-0.190938,-3.266931,True
7.985500,45.000000,35.000000,0.000000,B_feed_only,E2-E3,88.779533,88.779533,-0.462910,-3.926289,True
7.985500,45.000000,40.000000,0.000000,B_feed_only,E2-E3,98.415300,98.415300,-0.858580,-4.663638,True
7.985500,45.000000,45.000000,0.000000,B_feed_only,E2-E3,107.077620,107.077620,-1.375910,-5.457129,True
7.985500,45.000000,50.000000,0.000000,B_feed_only,E2-E3,114.800944,114.800944,-2.009069,-6.280374,True
7.985500,45.000000,55.000000,0.000000,B_feed_only,E2-E3,121.516950,121.516950,-2.749462,-7.105648,True
7.985500,45.000000,60.000000,0.000000,B_feed_only,E2-E3,127.073953,127.073953,-3.586663,-7.907603,True
7.985500,45.000000,65.000000,0.000000,B_feed_only,E2-E3,131.278542,131.278542,-4.509337,-8.665937,True
7.985500,45.000000,70.000000,0.000000,B_feed_only,E2-E3,133.940700,133.940700,-5.506150,-9.366054,True
7.985500,45.000000,75.000000,0.000000,B_feed_only,E2-E3,134.904564,134.904564,-6.566476,-9.998169,True
7.985500,45.000000,80.000000,0.000000,B_feed_only,E2-E3,134.057216,134.057216,-7.680596,-10.556272,True
7.985500,45.000000,85.000000,0.000000,B_feed_only,E2-E3,131.319095,131.319095,-8.838977,-11.038148,True
7.985500,45.000000,90.000000,0.000000,B_feed_only,E2-E3,126.625829,126.625829,-10.030155,-11.446671,True
7.985500,45.000000,95.000000,0.000000,B_feed_only,E2-E3,119.913873,119.913873,-11.236833,-11.791848,True
7.985500,45.000000,100.000000,0.000000,B_feed_only,E2-E3,111.125916,111.125916,-12.430523,-12.092821,True
7.985500,45.000000,105.000000,0.000000,B_feed_only,E2-E3,100.254637,100.254637,-13.567296,-12.379346,True
7.985500,45.000000,110.000000,0.000000,B_feed_only,E2-E3,87.427955,87.427955,-14.591047,-12.692850,True
7.985500,45.000000,115.000000,0.000000,B_feed_only,E2-E3,72.983700,72.983700,-15.451698,-13.087987,True
7.985500,45.000000,120.000000,0.000000,B_feed_only,E2-E3,57.421667,57.421667,-16.134986,-13.636307,True
7.985500,45.000000,125.000000,0.000000,B_feed_only,E2-E3,41.177427,41.177427,-16.682216,-14.434754,True
7.985500,45.000000,130.000000,0.000000,B_feed_only,E2-E3,24.323520,24.323520,-17.182230,-15.625124,True
7.985500,45.000000,135.000000,0.000000,B_feed_only,E2-E3,6.284937,6.284937,-17.746521,-17.442340,True
7.985500,45.000000,140.000000,0.000000,B_feed_only,E2-E3,-14.732157,-14.732157,-18.483329,-20.358341,True
7.985500,45.000000,145.000000,0.000000,B_feed_only,E2-E3,-44.731796,-44.731796,-19.439860,-25.672393,True
7.985500,45.000000,150.000000,0.000000,B_feed_only,E2-E3,-144.318779,-144.318779,-20.379218,-35.886359,False
7.985500,45.000000,155.000000,0.000000,B_feed_only,E2-E3,107.284993,107.284993,-20.364561,-25.633806,True
7.985500,45.000000,160.000000,0.000000,B_feed_only,E2-E3,63.767939,63.767939,-18.605850,-20.300092,True
7.985500,45.000000,165.000000,0.000000,B_feed_only,E2-E3,34.533891,34.533891,-16.042638,-17.601619,True
7.985500,45.000000,170.000000,0.000000,B_feed_only,E2-E3,14.375713,14.375713,-13.726069,-16.347000,True
7.985500,45.000000,175.000000,0.000000,B_feed_only,E2-E3,-0.379767,-0.379767,-11.990874,-16.205896,True
7.985500,45.000000,180.000000,0.000000,B_feed_only,E2-E3,-11.414623,-11.414623,-10.876978,-17.144872,True
7.985500,45.000000,185.000000,0.000000,B_feed_only,E2-E3,-18.589526,-18.589526,-10.361301,-19.364087,True
7.985500,45.000000,190.000000,0.000000,B_feed_only,E2-E3,-17.919688,-17.919688,-10.424001,-23.452168,True
7.985500,45.000000,195.000000,0.000000,B_feed_only,E2-E3,14.987607,14.987607,-11.071713,-29.467766,True
7.985500,45.000000,200.000000,0.000000,B_feed_only,E2-E3,71.909965,71.909965,-12.357494,-26.334373,True
7.985500,45.000000,205.000000,0.000000,B_feed_only,E2-E3,78.925426,78.925426,-14.415456,-21.593557,True
7.985500,45.000000,210.000000,0.000000,B_feed_only,E2-E3,69.189187,69.189187,-17.524577,-18.928532,True
7.985500,45.000000,215.000000,0.000000,B_feed_only,E2-E3,42.862039,42.862039,-21.996219,-17.428192,True
7.985500,45.000000,220.000000,0.000000,B_feed_only,E2-E3,-17.813085,-17.813085,-24.505650,-16.601628,True
7.985500,45.000000,225.000000,0.000000,B_feed_only,E2-E3,-66.218920,-66.218920,-20.536055,-16.160258,True
7.985500,45.000000,230.000000,0.000000,B_feed_only,E2-E3,-89.557803,-89.557803,-16.905626,-15.895929,True
7.985500,45.000000,235.000000,0.000000,B_feed_only,E2-E3,-105.730954,-105.730954,-14.446832,-15.638760,True
7.985500,45.000000,240.000000,0.000000,B_feed_only,E2-E3,-119.506859,-119.506859,-12.733038,-15.254197,True
7.985500,45.000000,245.000000,0.000000,B_feed_only,E2-E3,-131.819800,-131.819800,-11.493155,-14.662402,True
7.985500,45.000000,250.000000,0.000000,B_feed_only,E2-E3,-142.562226,-142.562226,-10.567531,-13.853864,True
7.985500,45.000000,255.000000,0.000000,B_feed_only,E2-E3,-151.473806,-151.473806,-9.854205,-12.876229,True
7.985500,45.000000,260.000000,0.000000,B_feed_only,E2-E3,-158.462059,-158.462059,-9.282330,-11.799050,True
7.985500,45.000000,265.000000,0.000000,B_feed_only,E2-E3,-163.625569,-163.625569,-8.799211,-10.683882,True
7.985500,45.000000,270.000000,0.000000,B_feed_only,E2-E3,-167.166841,-167.166841,-8.363861,-9.573020,True
7.985500,45.000000,275.000000,0.000000,B_feed_only,E2-E3,-169.308994,-169.308994,-7.943751,-8.491607,True
7.985500,45.000000,280.000000,0.000000,B_feed_only,E2-E3,-170.245299,-170.245299,-7.513136,-7.454211,True
7.985500,45.000000,285.000000,0.000000,B_feed_only,E2-E3,-170.113781,-170.113781,-7.052218,-6.470805,True
7.985500,45.000000,290.000000,0.000000,B_feed_only,E2-E3,-168.986867,-168.986867,-6.547019,-5.550635,True
7.985500,45.000000,295.000000,0.000000,B_feed_only,E2-E3,-166.872200,-166.872200,-5.990131,-4.703925,True
7.985500,45.000000,300.000000,0.000000,B_feed_only,E2-E3,-163.723419,-163.723419,-5.382352,-3.941876,True
7.985500,45.000000,305.000000,0.000000,B_feed_only,E2-E3,-159.457420,-159.457420,-4.734532,-3.275465,True
7.985500,45.000000,310.000000,0.000000,B_feed_only,E2-E3,-153.970606,-153.970606,-4.068323,-2.713572,True
7.985500,45.000000,315.000000,0.000000,B_feed_only,E2-E3,-147.146775,-147.146775,-3.414379,-2.260928,True
7.985500,45.000000,320.000000,0.000000,B_feed_only,E2-E3,-138.856244,-138.856244,-2.807376,-1.916354,True
7.985500,45.000000,325.000000,0.000000,B_feed_only,E2-E3,-128.955684,-128.955684,-2.278582,-1.671692,True
7.985500,45.000000,330.000000,0.000000,B_feed_only,E2-E3,-117.303273,-117.303273,-1.847940,-1.511799,True
7.985500,45.000000,335.000000,0.000000,B_feed_only,E2-E3,-103.799932,-103.799932,-1.518166,-1.416105,True
7.985500,45.000000,340.000000,0.000000,B_feed_only,E2-E3,-88.454317,-88.454317,-1.273242,-1.362238,True
7.985500,45.000000,345.000000,0.000000,B_feed_only,E2-E3,-71.449326,-71.449326,-1.082955,-1.331669,True
7.985500,45.000000,350.000000,0.000000,B_feed_only,E2-E3,-53.171118,-53.171118,-0.913208,-1.315742,True
7.985500,45.000000,355.000000,0.000000,B_feed_only,E2-E3,-34.169696,-34.169696,-0.738464,-1.318888,True
7.985500,45.000000,360.000000,0.000000,B_feed_only,E2-E3,-15.061787,-15.061787,-0.550285,-1.356700,True
7.985500,45.000000,0.000000,45.000000,B_feed_only,E2-E3,-70.376682,-70.376682,-16.766837,-0.033078,True
7.985500,45.000000,5.000000,45.000000,B_feed_only,E2-E3,-44.069190,-44.069190,-16.395784,-0.071830,True
7.985500,45.000000,10.000000,45.000000,B_feed_only,E2-E3,-21.693638,-21.693638,-15.831569,-0.140175,True
7.985500,45.000000,15.000000,45.000000,B_feed_only,E2-E3,-3.306508,-3.306508,-15.347075,-0.259515,True
7.985500,45.000000,20.000000,45.000000,B_feed_only,E2-E3,11.753858,11.753858,-15.080828,-0.454626,True
7.985500,45.000000,25.000000,45.000000,B_feed_only,E2-E3,24.209533,24.209533,-15.080842,-0.747872,True
7.985500,45.000000,30.000000,45.000000,B_feed_only,E2-E3,34.666145,34.666145,-15.354680,-1.154952,True
7.985500,45.000000,35.000000,45.000000,B_feed_only,E2-E3,43.588182,43.588182,-15.895174,-1.683528,True
7.985500,45.000000,40.000000,45.000000,B_feed_only,E2-E3,51.297887,51.297887,-16.691227,-2.334169,True
7.985500,45.000000,45.000000,45.000000,B_feed_only,E2-E3,57.978563,57.978563,-17.732989,-3.102264,True
7.985500,45.000000,50.000000,45.000000,B_feed_only,E2-E3,63.684794,63.684794,-19.015887,-3.979870,True
7.985500,45.000000,55.000000,45.000000,B_feed_only,E2-E3,68.358703,68.358703,-20.545003,-4.957136,True
7.985500,45.000000,60.000000,45.000000,B_feed_only,E2-E3,71.844746,71.844746,-22.340447,-6.023329,True
7.985500,45.000000,65.000000,45.000000,B_feed_only,E2-E3,73.889508,73.889508,-24.445201,-7.167515,True
7.985500,45.000000,70.000000,45.000000,B_feed_only,E2-E3,74.103124,74.103124,-26.939917,-8.378695,True
7.985500,45.000000,75.000000,45.000000,B_feed_only,E2-E3,71.820996,71.820996,-29.977304,-9.644913,True
7.985500,45.000000,80.000000,45.000000,B_feed_only,E2-E3,65.605898,65.605898,-33.876054,-10.950609,True
7.985500,45.000000,85.000000,45.000000,B_feed_only,E2-E3,50.665077,50.665077,-39.414985,-12.271345,False
7.985500,45.000000,90.000000,45.000000,B_feed_only,E2-E3,-3.733886,-3.733886,-47.308159,-13.565682,False
7.985500,45.000000,95.000000,45.000000,B_feed_only,E2-E3,-88.195430,-88.195430,-43.088461,-14.766792,False
7.985500,45.000000,100.000000,45.000000,B_feed_only,E2-E3,-117.261534,-117.261534,-37.842710,-15.783377,False
7.985500,45.000000,105.000000,45.000000,B_feed_only,E2-E3,-137.414349,222.585651,-34.505488,-16.525220,True
7.985500,45.000000,110.000000,45.000000,B_feed_only,E2-E3,-155.587143,204.412857,-31.949997,-16.952834,True
7.985500,45.000000,115.000000,45.000000,B_feed_only,E2-E3,-172.216826,187.783174,-29.762545,-17.110766,True
7.985500,45.000000,120.000000,45.000000,B_feed_only,E2-E3,172.992790,172.992790,-27.815813,-17.105884,True
7.985500,45.000000,125.000000,45.000000,B_feed_only,E2-E3,160.124917,160.124917,-26.093077,-17.055850,True
7.985500,45.000000,130.000000,45.000000,B_feed_only,E2-E3,149.099759,149.099759,-24.597634,-17.057064,True
7.985500,45.000000,135.000000,45.000000,B_feed_only,E2-E3,139.924281,139.924281,-23.300728,-17.183842,True
7.985500,45.000000,140.000000,45.000000,B_feed_only,E2-E3,132.823021,132.823021,-22.116805,-17.502929,True
7.985500,45.000000,145.000000,45.000000,B_feed_only,E2-E3,128.162121,128.162121,-20.911590,-18.086357,True
7.985500,45.000000,150.000000,45.000000,B_feed_only,E2-E3,126.270518,126.270518,-19.557130,-19.011452,True
7.985500,45.000000,155.000000,45.000000,B_feed_only,E2-E3,127.512666,127.512666,-18.017508,-20.336435,True
7.985500,45.000000,160.000000,45.000000,B_feed_only,E2-E3,132.870948,132.870948,-16.390148,-22.016105,True
7.985500,45.000000,165.000000,45.000000,B_feed_only,E2-E3,144.165724,144.165724,-14.853538,-23.665509,True
7.985500,45.000000,170.000000,45.000000,B_feed_only,E2-E3,160.768478,160.768478,-13.580415,-24.329535,True
7.985500,45.000000,175.000000,45.000000,B_feed_only,E2-E3,175.293153,175.293153,-12.690064,-23.436429,True
7.985500,45.000000,180.000000,45.000000,B_feed_only,E2-E3,-177.517067,182.482933,-12.244782,-21.723635,True
7.985500,45.000000,185.000000,45.000000,B_feed_only,E2-E3,-175.779293,184.220707,-12.263741,-19.936536,True
7.985500,45.000000,190.000000,45.000000,B_feed_only,E2-E3,-176.097491,183.902509,-12.735003,-18.331436,True
7.985500,45.000000,195.000000,45.000000,B_feed_only,E2-E3,-175.908185,184.091815,-13.615306,-16.967688,True
7.985500,45.000000,200.000000,45.000000,B_feed_only,E2-E3,-173.407846,186.592154,-14.806410,-15.856198,True
7.985500,45.000000,205.000000,45.000000,B_feed_only,E2-E3,-167.366170,192.633830,-16.096259,-14.989629,True
7.985500,45.000000,210.000000,45.000000,B_feed_only,E2-E3,-157.689145,202.310855,-17.106393,-14.346787,True
7.985500,45.000000,215.000000,45.000000,B_feed_only,E2-E3,-146.617917,213.382083,-17.446396,-13.895571,True
7.985500,45.000000,220.000000,45.000000,B_feed_only,E2-E3,-137.897479,222.102521,-17.098603,-13.595436,True
7.985500,45.000000,225.000000,45.000000,B_feed_only,E2-E3,-133.661934,226.338066,-16.410037,-13.397842,True
7.985500,45.000000,230.000000,45.000000,B_feed_only,E2-E3,-133.785067,226.214933,-15.707416,-13.245397,True
7.985500,45.000000,235.000000,45.000000,B_feed_only,E2-E3,-137.269951,222.730049,-15.151893,-13.072838,True
7.985500,45.000000,240.000000,45.000000,B_feed_only,E2-E3,-143.066013,216.933987,-14.795797,-12.814010,True
7.985500,45.000000,245.000000,45.000000,B_feed_only,E2-E3,-150.243233,209.756767,-14.644747,-12.416129,True
7.985500,45.000000,250.000000,45.000000,B_feed_only,E2-E3,-158.035310,201.964690,-14.687497,-11.854951,True
7.985500,45.000000,255.000000,45.000000,B_feed_only,E2-E3,-165.921675,194.078325,-14.906157,-11.139644,True
7.985500,45.000000,260.000000,45.000000,B_feed_only,E2-E3,-173.704499,186.295501,-15.276649,-10.303226,True
7.985500,45.000000,265.000000,45.000000,B_feed_only,E2-E3,178.488807,178.488807,-15.762546,-9.386666,True
7.985500,45.000000,270.000000,45.000000,B_feed_only,E2-E3,170.298407,170.298407,-16.302355,-8.427101,True
7.985500,45.000000,275.000000,45.000000,B_feed_only,E2-E3,161.337415,161.337415,-16.793182,-7.453600,True
7.985500,45.000000,280.000000,45.000000,B_feed_only,E2-E3,151.545389,151.545389,-17.088239,-6.488045,True
7.985500,45.000000,285.000000,45.000000,B_feed_only,E2-E3,141.569251,141.569251,-17.044058,-5.547729,True
7.985500,45.000000,290.000000,45.000000,B_feed_only,E2-E3,132.710585,132.710585,-16.616878,-4.647634,True
7.985500,45.000000,295.000000,45.000000,B_feed_only,E2-E3,126.234890,126.234890,-15.907813,-3.801720,True
7.985500,45.000000,300.000000,45.000000,B_feed_only,E2-E3,122.770843,122.770843,-15.091489,-3.023260,True
7.985500,45.000000,305.000000,45.000000,B_feed_only,E2-E3,122.357764,122.357764,-14.320708,-2.324452,True
7.985500,45.000000,310.000000,45.000000,B_feed_only,E2-E3,124.783141,124.783141,-13.690019,-1.715604,True
7.985500,45.000000,315.000000,45.000000,B_feed_only,E2-E3,129.807790,129.807790,-13.244156,-1.204088,True
7.985500,45.000000,320.000000,45.000000,B_feed_only,E2-E3,137.237696,137.237696,-12.998833,-0.793235,True
7.985500,45.000000,325.000000,45.000000,B_feed_only,E2-E3,146.936882,146.936882,-12.960488,-0.481357,True
7.985500,45.000000,330.000000,45.000000,B_feed_only,E2-E3,158.855578,158.855578,-13.140108,-0.261143,True
7.985500,45.000000,335.000000,45.000000,B_feed_only,E2-E3,173.095763,173.095763,-13.555468,-0.119890,True
7.985500,45.000000,340.000000,45.000000,B_feed_only,E2-E3,-170.013156,189.986844,-14.215046,-0.040942,True
7.985500,45.000000,345.000000,45.000000,B_feed_only,E2-E3,-149.906734,210.093266,-15.077286,-0.006345,True
7.985500,45.000000,350.000000,45.000000,B_feed_only,E2-E3,-126.046121,233.953879,-15.986395,0.000000,True
7.985500,45.000000,355.000000,45.000000,B_feed_only,E2-E3,-98.782276,261.217724,-16.642534,-0.010457,True
7.985500,45.000000,360.000000,45.000000,B_feed_only,E2-E3,-70.376682,289.623318,-16.766837,-0.033078,True
7.985500,45.000000,0.000000,90.000000,B_feed_only,E2-E3,-166.454632,-166.454632,-1.149266,-0.185665,True
7.985500,45.000000,5.000000,90.000000,B_feed_only,E2-E3,-149.886133,-149.886133,-1.366679,-0.200384,True
7.985500,45.000000,10.000000,90.000000,B_feed_only,E2-E3,-133.699150,-133.699150,-1.506162,-0.200162,True
7.985500,45.000000,15.000000,90.000000,B_feed_only,E2-E3,-118.587499,-118.587499,-1.575767,-0.215863,True
7.985500,45.000000,20.000000,90.000000,B_feed_only,E2-E3,-105.077396,-105.077396,-1.610763,-0.288003,True
