freq_ghz,phi_deg,linear_pol_deg,channel_set,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,mean_abs_slope_deg_per_deg,slope_std_deg_per_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg
7.985500,60.000000,90.000000,A_feed_only,E1-E3,100.000000,197.328531,178.803992,178.803992,1.096270,1.288288,61.111111,-19.844918,107.114720,80.556938,179.797937
7.985500,60.000000,135.000000,A_feed_only,E1-E3,100.000000,353.262945,179.599805,179.599805,1.975781,2.917154,68.055556,-30.010548,60.639043,44.711152,119.994610
7.985500,60.000000,0.000000,A_feed_only,E2-E4,100.000000,720.000000,178.295630,898.295630,3.131691,4.918481,77.777778,-26.533812,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,A_feed_only,E2-E4,98.630137,720.000000,179.225313,899.225313,2.898514,3.821769,80.281690,-38.506444,28.416506,13.506507,146.590249
7.985500,60.000000,90.000000,A_feed_only,E2-E4,100.000000,720.000000,-179.689583,540.310417,2.063365,1.536839,93.055556,-19.390825,61.012857,38.288897,169.049387
7.985500,60.000000,135.000000,A_feed_only,E2-E4,100.000000,720.000000,174.648157,894.648157,3.410050,4.356708,72.222222,-23.992407,46.578664,34.459715,146.249678
7.985500,60.000000,0.000000,A_feed_only,E1-E2,100.000000,189.961288,19.511635,19.511635,1.663325,4.931154,72.222222,-34.981956,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,A_feed_only,E1-E2,98.630137,360.000000,146.626093,-213.373907,1.939671,3.023728,90.140845,-37.539422,101.502008,85.597759,175.498793
7.985500,60.000000,90.000000,A_feed_only,E1-E2,100.000000,360.000000,158.060352,-201.939648,1.335391,1.673399,77.777778,-23.825902,139.241644,132.763299,179.518393
7.985500,60.000000,135.000000,A_feed_only,E1-E2,100.000000,369.602040,30.300475,-329.699525,1.768445,3.183881,52.777778,-32.656370,58.255024,46.961506,144.172355
7.985500,60.000000,0.000000,A_feed_only,E2-E3,100.000000,360.000000,161.246086,521.246086,3.122984,4.736048,69.444444,-30.726829,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,A_feed_only,E2-E3,98.630137,365.322810,29.659688,389.659688,2.396666,3.752764,52.112676,-43.759098,105.838184,89.240755,175.727938
7.985500,60.000000,90.000000,A_feed_only,E2-E3,100.000000,360.000000,20.743640,380.743640,1.870577,1.991654,66.666667,-23.980134,121.046607,105.310781,178.344109
7.985500,60.000000,135.000000,A_feed_only,E2-E3,100.000000,360.000000,149.299330,509.299330,2.717330,3.810861,68.055556,-32.761324,46.856797,36.323132,144.877353
7.985500,60.000000,0.000000,A_feed_only,E3-E4,100.000000,170.856886,17.049544,17.049544,1.573077,4.459476,72.222222,-30.755326,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,A_feed_only,E3-E4,97.260274,360.000000,149.565625,509.565625,1.867792,3.129489,90.000000,-43.743345,106.081709,89.489800,176.306729
7.985500,60.000000,90.000000,A_feed_only,E3-E4,100.000000,360.000000,159.566777,519.566777,1.388390,1.698162,79.166667,-23.762275,141.522426,135.638823,179.948712
7.985500,60.000000,135.000000,A_feed_only,E3-E4,100.000000,366.803156,25.348827,385.348827,1.707325,3.136961,55.555556,-30.792891,57.755545,46.333197,148.054022
7.985500,60.000000,0.000000,A_feed_only,E4-E1,98.630137,360.000000,162.192735,-197.807265,2.986563,4.601136,70.422535,-35.010453,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,A_feed_only,E4-E1,97.260274,360.000000,34.148594,-325.851406,2.169626,3.340721,52.857143,-38.490691,103.876402,86.942877,178.293225
7.985500,60.000000,90.000000,A_feed_only,E4-E1,100.000000,360.000000,21.629231,-338.370769,1.912767,2.040111,70.833333,-23.608042,121.834854,106.040038,179.232856
7.985500,60.000000,135.000000,A_feed_only,E4-E1,100.000000,360.000000,155.051368,-204.948632,2.665748,3.634730,68.055556,-30.687938,45.695175,34.204343,151.245578
7.985500,75.000000,0.000000,A_feed_only,E1-E3,100.000000,529.256736,-178.477133,-178.477133,2.940315,6.146389,52.777778,-28.637497,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,A_feed_only,E1-E3,100.000000,409.200232,177.732625,-182.267375,2.097730,5.102745,73.611111,-31.877243,74.606056,62.541983,171.001577
7.985500,75.000000,90.000000,A_feed_only,E1-E3,100.000000,80.827760,179.099208,179.099208,0.704673,0.823919,58.333333,-22.988575,105.087152,85.797236,175.310499
7.985500,75.000000,135.000000,A_feed_only,E1-E3,100.000000,271.080988,179.875966,179.875966,1.568549,2.494121,50.000000,-26.261577,75.657200,59.212018,175.339631
7.985500,75.000000,0.000000,A_feed_only,E2-E4,100.000000,720.000000,178.653143,898.653143,3.218259,4.835398,75.000000,-28.649885,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,A_feed_only,E2-E4,98.630137,720.000000,179.519829,899.519829,2.957979,3.731659,80.281690,-35.182073,14.481163,7.980775,101.121701
7.985500,75.000000,90.000000,A_feed_only,E2-E4,100.000000,720.000000,-179.604956,540.395044,2.103156,1.804458,91.666667,-16.132556,54.678892,35.106441,164.482961
7.985500,75.000000,135.000000,A_feed_only,E2-E4,100.000000,720.000000,176.884950,896.884950,3.387166,4.575293,72.222222,-27.516811,24.236988,14.546576,124.113995
7.985500,75.000000,0.000000,A_feed_only,E1-E2,97.260274,451.142456,32.734308,-327.265692,2.211332,4.758716,85.714286,-39.050748,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,A_feed_only,E1-E2,98.630137,360.000000,158.449041,-201.550959,2.030631,3.194058,88.732394,-36.362720,101.399924,84.250348,175.800655
7.985500,75.000000,90.000000,A_feed_only,E1-E2,100.000000,360.000000,144.766846,-215.233154,1.655384,1.799414,76.388889,-24.990966,124.290609,118.099034,178.889311
7.985500,75.000000,135.000000,A_feed_only,E1-E2,100.000000,360.000000,18.873132,-341.126868,1.978911,3.564898,76.388889,-28.234333,61.349638,42.558510,166.286226
7.985500,75.000000,0.000000,A_feed_only,E2-E3,97.260274,372.487930,148.788559,508.788559,2.715176,4.714128,64.285714,-38.351347,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,A_feed_only,E2-E3,98.630137,360.000000,19.283584,379.283584,2.127985,3.726505,57.746479,-35.073625,105.136731,87.743418,177.554675
7.985500,75.000000,90.000000,A_feed_only,E2-E3,100.000000,360.000000,34.332362,394.332362,1.752153,1.955623,69.444444,-25.152081,105.582852,90.994183,178.943887
7.985500,75.000000,135.000000,A_feed_only,E2-E3,100.000000,360.000000,161.002834,521.002834,2.156665,3.107677,66.666667,-28.324712,50.358537,35.897721,150.232575
7.985500,75.000000,0.000000,A_feed_only,E3-E4,97.260274,443.186492,29.864584,389.864584,2.148325,4.811389,84.285714,-38.372452,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,A_feed_only,E3-E4,97.260274,360.000000,160.236246,520.236246,1.973693,3.205779,88.571429,-35.140642,105.476670,87.997765,179.915287
7.985500,75.000000,90.000000,A_feed_only,E3-E4,100.000000,364.440427,146.062682,506.062682,1.732688,1.919292,76.388889,-25.293959,127.045568,121.172613,178.534142
7.985500,75.000000,135.000000,A_feed_only,E3-E4,100.000000,360.000000,15.882117,375.882117,1.944163,3.355102,76.388889,-31.298904,59.981717,41.287299,156.432568
7.985500,75.000000,0.000000,A_feed_only,E4-E1,97.260274,376.177922,148.612549,-211.387451,2.767709,5.047382,65.714286,-39.071853,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,A_feed_only,E4-E1,97.260274,360.000000,22.031130,-337.968870,1.871115,3.182545,55.714286,-36.321289,103.333226,85.688816,175.639532
7.985500,75.000000,90.000000,A_feed_only,E4-E1,100.000000,360.000000,34.838110,-325.161890,1.856389,2.065509,68.055556,-25.132845,105.034028,90.643410,175.456085
7.985500,75.000000,135.000000,A_feed_only,E4-E1,100.000000,360.000000,164.241917,-195.758083,2.139579,2.964398,68.055556,-31.208526,52.476383,37.250267,150.334637
7.985500,90.000000,0.000000,A_feed_only,E1-E3,100.000000,720.000000,176.710606,-543.289394,2.000000,4.331002,100.000000,-19.020079,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,A_feed_only,E1-E3,97.260274,303.860482,178.401914,178.401914,1.365411,2.988970,95.714286,-38.419489,70.508027,59.444537,166.675904
7.985500,90.000000,90.000000,A_feed_only,E1-E3,100.000000,42.080393,179.352129,179.352129,0.413750,0.761443,83.333333,-26.290362,113.058573,98.977404,179.967314
7.985500,90.000000,135.000000,A_feed_only,E1-E3,100.000000,274.120525,-179.770168,-179.770168,1.526784,2.934696,63.888889,-28.003026,91.348256,80.020556,171.600159
7.985500,90.000000,0.000000,A_feed_only,E2-E4,100.000000,720.000000,178.947909,898.947909,3.290960,4.950286,75.000000,-28.969495,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,A_feed_only,E2-E4,100.000000,720.000000,179.869830,899.869830,3.179230,4.241850,79.166667,-25.883375,5.701287,4.242981,27.484964
7.985500,90.000000,90.000000,A_feed_only,E2-E4,100.000000,485.395655,171.351640,171.351640,2.696643,3.571238,51.388889,-27.259802,77.044364,54.782402,176.212833
7.985500,90.000000,135.000000,A_feed_only,E2-E4,98.630137,720.000000,177.786822,897.786822,3.279614,5.049069,70.422535,-46.068600,5.549015,4.360654,19.348356
7.985500,90.000000,0.000000,A_feed_only,E1-E2,100.000000,720.000000,92.297175,-627.702825,2.677221,4.121046,87.500000,-31.751735,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,A_feed_only,E1-E2,98.630137,360.000000,160.830878,-199.169122,2.073706,3.144393,83.098592,-38.373661,54.950599,43.121199,176.256435
7.985500,90.000000,90.000000,A_feed_only,E1-E2,95.890411,369.803031,83.895749,-276.104251,1.617470,2.186233,79.710145,-41.709292,77.165605,62.754006,178.468972
7.985500,90.000000,135.000000,A_feed_only,E1-E2,98.630137,364.833226,16.652858,-343.347142,1.888635,3.056658,73.239437,-46.001948,95.988897,81.103496,179.102647
7.985500,90.000000,0.000000,A_feed_only,E2-E3,100.000000,318.946185,84.413431,84.413431,1.847348,4.214163,68.055556,-32.163545,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,A_feed_only,E2-E3,98.630137,360.000000,17.571036,377.571036,1.902707,3.463974,67.605634,-37.452882,55.474997,43.708254,160.304341
7.985500,90.000000,90.000000,A_feed_only,E2-E3,94.520548,360.000000,95.456380,455.456380,1.476658,1.904756,77.941176,-41.869201,53.972411,41.541848,175.957744
7.985500,90.000000,135.000000,A_feed_only,E2-E3,98.630137,360.000000,163.576974,523.576974,2.095764,2.955809,70.422535,-46.001948,95.172159,80.483189,178.147299
7.985500,90.000000,0.000000,A_feed_only,E3-E4,100.000000,720.000000,94.534479,814.534479,2.688936,4.408096,86.111111,-32.176014,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,A_feed_only,E3-E4,98.630137,360.000000,162.298793,522.298793,2.185367,3.784418,84.507042,-37.452882,55.342539,43.185919,170.074127
7.985500,90.000000,90.000000,A_feed_only,E3-E4,83.561644,368.900620,75.895260,435.895260,1.799239,2.290014,76.666667,-41.476889,73.965039,58.807833,176.455796
7.985500,90.000000,135.000000,A_feed_only,E3-E4,100.000000,363.575238,14.209848,374.209848,2.119185,4.604103,72.222222,-33.949202,97.234453,81.264218,179.335901
7.985500,90.000000,0.000000,A_feed_only,E4-E1,100.000000,325.752574,88.754915,88.754915,1.877770,4.485002,65.277778,-31.764204,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,A_feed_only,E4-E1,98.630137,360.000000,19.299292,-340.700708,1.882526,3.727567,66.197183,-38.283870,56.830302,44.716421,174.137343
7.985500,90.000000,90.000000,A_feed_only,E4-E1,83.561644,360.000000,104.752611,-255.247389,1.724255,2.066393,75.000000,-41.316981,54.619211,40.539723,170.282506
7.985500,90.000000,135.000000,A_feed_only,E4-E1,100.000000,360.000000,165.560320,-194.439680,2.380695,4.405160,69.444444,-33.949202,95.591424,81.452007,178.675559
7.985500,45.000000,0.000000,B_feed_only,E1-E3,98.630137,350.662951,-178.297658,-178.297658,2.806884,4.349454,56.338028,-37.239507,0.000000,0.000000,0.000000
7.985500,45.000000,45.000000,B_feed_only,E1-E3,100.000000,279.374700,179.726908,179.726908,1.959004,2.249360,52.777778,-24.329535,48.605124,38.388173,94.500355
7.985500,45.000000,90.000000,B_feed_only,E1-E3,100.000000,220.850102,178.036502,178.036502,1.844523,2.205265,58.333333,-17.831600,87.513169,69.061916,156.643485
7.985500,45.000000,135.000000,B_feed_only,E1-E3,100.000000,235.691320,176.802623,176.802623,1.651997,2.160498,59.722222,-12.457318,109.169942,95.039708,174.963070
7.985500,45.000000,0.000000,B_feed_only,E2-E4,100.000000,983.478967,176.106827,-543.893173,3.463772,4.320839,61.111111,-24.508683,0.000000,0.000000,0.000000
7.985500,45.000000,45.000000,B_feed_only,E2-E4,98.630137,445.290575,172.858078,532.858078,2.448753,3.263509,71.830986,-35.063377,87.422888,71.344741,174.003808
7.985500,45.000000,90.000000,B_feed_only,E2-E4,100.000000,220.640157,178.386448,178.386448,2.224125,2.687560,51.388889,-16.385484,64.595929,47.556598,176.318268
7.985500,45.000000,135.000000,B_feed_only,E2-E4,100.000000,959.066038,177.209776,-542.790224,3.328145,4.053779,61.111111,-25.435639,44.399885,30.726767,116.647967
7.985500,45.000000,0.000000,B_feed_only,E1-E2,98.630137,360.093927,-163.235871,196.764129,1.574817,3.353966,90.140845,-38.555249,0.000000,0.000000,0.000000
7.985500,45.000000,45.000000,B_feed_only,E1-E2,94.520548,179.548514,-109.896409,-109.896409,1.171709,1.555330,58.823529,-47.230645,105.126649,92.168237,177.589115
7.985500,45.000000,90.000000,B_feed_only,E1-E2,100.000000,68.267732,-15.508866,-15.508866,0.622464,1.004541,56.944444,-17.783094,140.521136,137.860951,178.894789
7.985500,45.000000,135.000000,B_feed_only,E1-E2,100.000000,556.894272,-67.542846,292.457154,2.093857,2.808015,62.500000,-24.682354,92.074876,85.711476,177.177012
7.985500,45.000000,0.000000,B_feed_only,E2-E3,98.630137,305.149863,-15.061787,-15.061787,2.910859,4.075412,50.704225,-35.886359,0.000000,0.000000,0.000000
7.985500,45.000000,45.000000,B_feed_only,E2-E3,94.520548,360.000000,-70.376682,289.623318,1.919523,2.314691,58.823529,-47.308159,90.978586,78.962715,175.672920
7.985500,45.000000,90.000000,B_feed_only,E2-E3,100.000000,219.256125,-166.454632,-166.454632,2.035489,2.412830,52.777778,-17.831600,128.245316,121.704583,179.464768
7.985500,45.000000,135.000000,B_feed_only,E2-E3,100.000000,508.121706,-115.654530,-475.654530,2.071474,2.475493,63.888889,-24.682354,88.366364,77.511200,176.619030
7.985500,45.000000,0.000000,B_feed_only,E3-E4,98.630137,371.027019,-168.831386,-528.831386,1.537084,3.266756,84.507042,-35.889391,0.000000,0.000000,0.000000
7.985500,45.000000,45.000000,B_feed_only,E3-E4,94.520548,368.742588,-116.765240,243.234760,1.320491,1.620684,69.117647,-41.073521,103.578704,88.558535,179.470356
7.985500,45.000000,90.000000,B_feed_only,E3-E4,100.000000,57.752858,-15.158920,-15.158920,0.527217,0.868176,56.944444,-17.831600,144.196961,141.550598,179.177999
7.985500,45.000000,135.000000,B_feed_only,E3-E4,100.000000,557.311320,-67.135694,-427.135694,2.096174,2.863317,59.722222,-25.435639,94.488655,88.050234,176.369704
7.985500,45.000000,0.000000,B_feed_only,E4-E1,98.630137,306.779446,-12.870956,-12.870956,2.787573,3.773736,50.704225,-38.558281,0.000000,0.000000,0.000000
7.985500,45.000000,45.000000,B_feed_only,E4-E1,94.520548,360.000000,-62.961668,-422.961668,1.836678,2.131999,60.294118,-40.996007,85.108433,71.937814,177.680785
7.985500,45.000000,90.000000,B_feed_only,E4-E1,100.000000,222.362338,-162.877581,-162.877581,2.019518,2.385198,54.166667,-17.783094,126.497644,119.296625,178.692518
7.985500,45.000000,135.000000,B_feed_only,E4-E1,100.000000,520.438991,-109.666930,250.333070,2.132291,2.532478,63.888889,-25.435639,86.048673,75.660038,174.455258
7.985500,60.000000,0.000000,B_feed_only,E1-E3,100.000000,720.000000,-179.158443,540.841557,2.307855,4.818371,72.222222,-32.258115,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,B_feed_only,E1-E3,97.260274,248.863880,179.241320,179.241320,2.056376,2.983834,54.285714,-42.162193,65.515236,48.185616,160.306987
7.985500,60.000000,90.000000,B_feed_only,E1-E3,100.000000,150.923048,177.022188,177.022188,1.488956,1.761346,50.000000,-12.793174,97.280342,76.183494,179.036471
7.985500,60.000000,135.000000,B_feed_only,E1-E3,100.000000,720.000000,-173.156957,546.843043,2.000000,1.187064,100.000000,-10.361490,77.102383,62.578146,147.398310
7.985500,60.000000,0.000000,B_feed_only,E2-E4,100.000000,1068.620918,175.393013,-544.606987,3.936783,4.059812,63.888889,-18.444842,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,B_feed_only,E2-E4,100.000000,879.531356,-179.163328,-539.163328,3.923955,7.543373,59.722222,-31.232033,91.433322,63.526921,178.096770
7.985500,60.000000,90.000000,B_feed_only,E2-E4,100.000000,351.868247,177.887635,177.887635,2.563859,3.210919,61.111111,-24.167893,54.150181,34.693993,172.386813
7.985500,60.000000,135.000000,B_feed_only,E2-E4,98.630137,706.612252,176.902705,-183.097295,2.955659,3.238596,57.746479,-45.469516,53.005309,30.393216,163.370311
7.985500,60.000000,0.000000,B_feed_only,E1-E2,100.000000,790.400815,-162.119170,557.880830,2.391116,3.927221,72.222222,-32.156145,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,B_feed_only,E1-E2,95.890411,451.485838,-34.180021,325.819979,1.365425,3.171095,60.869565,-39.873835,106.066447,99.409882,178.848170
7.985500,60.000000,90.000000,B_feed_only,E1-E2,100.000000,178.754952,-16.956212,-16.956212,1.097481,1.360342,59.722222,-24.167893,123.064335,117.583986,175.695807
7.985500,60.000000,135.000000,B_feed_only,E1-E2,98.630137,389.756857,-142.798750,217.201250,1.922922,2.767917,81.690141,-39.070586,47.071834,38.921707,105.902438
7.985500,60.000000,0.000000,B_feed_only,E2-E3,100.000000,289.225177,-17.039273,-17.039273,2.510906,3.637013,50.000000,-31.534013,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,B_feed_only,E2-E3,95.890411,622.724945,-146.578658,-506.578658,2.647428,4.082566,57.971014,-42.162193,113.372216,106.356979,178.282701
7.985500,60.000000,90.000000,B_feed_only,E2-E3,100.000000,231.882618,-166.021601,-166.021601,2.028624,2.464475,58.333333,-24.167893,133.524145,129.623825,177.174945
7.985500,60.000000,135.000000,B_feed_only,E2-E3,98.630137,371.778400,-30.358206,-30.358206,2.094438,3.000051,56.338028,-39.070586,57.535787,45.239319,159.700089
7.985500,60.000000,0.000000,B_feed_only,E3-E4,100.000000,790.234864,-167.567714,-887.567714,2.390194,4.239567,73.611111,-31.534013,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,B_feed_only,E3-E4,95.890411,273.178907,-32.584670,-32.584670,1.407747,2.862057,59.420290,-42.162193,108.244420,101.776916,175.721687
7.985500,60.000000,90.000000,B_feed_only,E3-E4,100.000000,176.372279,-16.090764,-16.090764,1.078221,1.273852,56.944444,-23.010909,126.222975,120.622189,179.497584
7.985500,60.000000,135.000000,B_feed_only,E3-E4,98.630137,391.589814,-152.739089,-512.739089,1.900454,2.660530,84.507042,-45.469516,48.574196,39.721188,106.608423
7.985500,60.000000,0.000000,B_feed_only,E4-E1,100.000000,289.216288,-13.273843,-13.273843,2.432258,3.268579,50.000000,-32.156145,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,B_feed_only,E4-E1,95.890411,438.669445,-146.656650,-146.656650,2.737415,3.805762,56.521739,-39.551306,115.866808,109.242620,175.913258
7.985500,60.000000,90.000000,B_feed_only,E4-E1,100.000000,234.861624,-160.931424,-160.931424,1.992654,2.404465,58.333333,-23.010909,133.746604,129.736242,175.644629
7.985500,60.000000,135.000000,B_feed_only,E4-E1,98.630137,360.000000,-34.103955,-394.103955,2.063613,2.868940,57.746479,-45.469516,56.890043,45.835214,153.671574
7.985500,75.000000,0.000000,B_feed_only,E1-E3,98.630137,168.418212,-179.766369,-179.766369,0.957970,2.318313,78.873239,-35.286092,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,B_feed_only,E1-E3,100.000000,827.702331,178.709497,-541.290503,2.598346,4.413576,59.722222,-33.036571,66.401375,41.231771,178.220096
7.985500,75.000000,90.000000,B_feed_only,E1-E3,98.630137,221.140926,175.148815,175.148815,1.386099,2.851792,71.830986,-35.908131,104.055675,79.138486,179.712490
7.985500,75.000000,135.000000,B_feed_only,E1-E3,100.000000,720.000000,-176.770783,543.229217,2.000000,0.896936,100.000000,-14.775488,70.310325,51.604591,173.049757
7.985500,75.000000,0.000000,B_feed_only,E2-E4,100.000000,1110.674631,173.915068,-546.084932,4.170415,4.252872,63.888889,-14.455101,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,B_feed_only,E2-E4,100.000000,537.745033,179.218366,179.218366,2.987472,3.428382,51.388889,-15.021967,87.213236,67.001024,172.358854
7.985500,75.000000,90.000000,B_feed_only,E2-E4,100.000000,464.432710,177.522488,177.522488,2.804251,3.470714,59.722222,-21.048529,100.691846,73.789904,179.712966
7.985500,75.000000,135.000000,B_feed_only,E2-E4,100.000000,430.986419,176.557644,176.557644,3.430861,4.384736,52.777778,-24.224735,78.049980,57.403214,173.535522
7.985500,75.000000,0.000000,B_feed_only,E1-E2,98.630137,562.284004,-153.805113,206.194887,2.406383,3.229640,63.380282,-35.155212,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,B_feed_only,E1-E2,100.000000,360.000000,-18.780625,-378.780625,1.531430,2.047248,66.666667,-30.219680,109.665070,101.598675,173.583258
7.985500,75.000000,90.000000,B_feed_only,E1-E2,98.630137,355.284528,-25.498407,-25.498407,1.824205,2.731421,50.704225,-43.707244,119.389220,115.050961,178.310585
7.985500,75.000000,135.000000,B_feed_only,E1-E2,100.000000,487.331220,-159.461699,200.538301,2.096653,2.619167,61.111111,-24.219846,59.393452,42.160668,167.994093
7.985500,75.000000,0.000000,B_feed_only,E2-E3,100.000000,620.882659,-25.961256,-385.961256,2.655470,4.003184,51.388889,-31.487468,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,B_feed_only,E2-E3,100.000000,686.256163,-162.509879,-522.509879,2.812534,3.939921,51.388889,-33.036571,107.962411,99.341392,173.411343
7.985500,75.000000,90.000000,B_feed_only,E2-E3,100.000000,268.165447,-159.352778,-159.352778,2.195529,2.954948,61.111111,-34.519056,115.620156,110.776616,172.831228
7.985500,75.000000,135.000000,B_feed_only,E2-E3,100.000000,360.000000,-17.309084,342.690916,1.961398,2.303707,72.222222,-24.219846,75.251893,52.612548,178.199158
7.985500,75.000000,0.000000,B_feed_only,E3-E4,100.000000,542.635260,-160.123676,-520.123676,2.433990,3.588058,59.722222,-31.487468,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,B_feed_only,E3-E4,100.000000,360.000000,-18.271755,341.728245,1.611987,2.362863,65.277778,-33.036571,113.914163,106.170640,176.108296
7.985500,75.000000,90.000000,B_feed_only,E3-E4,100.000000,336.054432,-23.124734,-23.124734,1.908076,2.678262,54.166667,-34.418109,123.360959,118.972005,177.332914
7.985500,75.000000,135.000000,B_feed_only,E3-E4,100.000000,484.620188,-166.133272,-526.133272,2.048365,2.490174,63.888889,-24.224735,63.628430,45.402121,172.716493
7.985500,75.000000,0.000000,B_feed_only,E4-E1,98.630137,257.547935,-20.109955,-20.109955,2.393130,3.233510,50.704225,-35.155212,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,B_feed_only,E4-E1,100.000000,679.028973,-160.437741,199.562259,2.772383,3.700093,51.388889,-30.219680,113.425621,105.555564,172.721914
7.985500,75.000000,90.000000,B_feed_only,E4-E1,98.630137,270.115676,-152.024081,-152.024081,2.022319,2.828633,63.380282,-43.606298,115.129842,110.715114,178.833002
7.985500,75.000000,135.000000,B_feed_only,E4-E1,100.000000,360.000000,-17.095945,-377.095945,1.883995,2.165677,73.611111,-24.224735,73.238550,50.473446,173.072357
7.985500,90.000000,0.000000,B_feed_only,E1-E3,100.000000,63.486866,179.726908,179.726908,0.575612,1.315244,90.277778,-28.115082,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,B_feed_only,E1-E3,100.000000,286.243842,178.036502,178.036502,1.633775,2.718684,72.222222,-28.018462,55.887161,32.139445,166.286932
7.985500,90.000000,90.000000,B_feed_only,E1-E3,100.000000,810.452547,176.802623,896.802623,2.502514,2.769471,88.888889,-11.770519,106.677148,93.832419,176.739397
7.985500,90.000000,135.000000,B_feed_only,E1-E3,100.000000,720.000000,-178.297658,541.702342,2.000000,2.063744,100.000000,-26.010514,64.405496,41.713753,179.400361
7.985500,90.000000,0.000000,B_feed_only,E2-E4,100.000000,1112.609609,172.858078,-547.141922,4.181164,4.440756,68.055556,-20.863294,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,B_feed_only,E2-E4,100.000000,541.366220,178.386448,178.386448,3.007590,3.457724,50.000000,-15.660540,93.199359,75.101755,178.849841
7.985500,90.000000,90.000000,B_feed_only,E2-E4,100.000000,491.358525,177.209776,177.209776,2.791888,3.442892,56.944444,-17.740988,99.110069,79.442011,179.028599
7.985500,90.000000,135.000000,B_feed_only,E2-E4,100.000000,455.895795,176.106827,176.106827,3.096879,3.825034,56.944444,-22.923034,99.900050,79.038374,178.245183
7.985500,90.000000,0.000000,B_feed_only,E1-E2,100.000000,610.869260,-109.896409,250.103591,2.663349,3.428435,56.944444,-32.206834,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,B_feed_only,E1-E2,100.000000,329.534505,-15.508866,-15.508866,2.039320,2.999401,58.333333,-27.907524,102.288269,96.797336,175.725614
7.985500,90.000000,90.000000,B_feed_only,E1-E2,100.000000,534.527940,-67.542846,292.457154,2.002144,2.561696,72.222222,-23.646581,98.915101,82.816618,179.849677
7.985500,90.000000,135.000000,B_feed_only,E1-E2,100.000000,560.194553,-163.235871,196.764129,2.215910,3.055538,52.777778,-26.094533,84.336695,68.881106,171.761607
7.985500,90.000000,0.000000,B_feed_only,E2-E3,100.000000,593.711042,-70.376682,-430.376682,2.464699,3.245871,52.777778,-32.366157,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,B_feed_only,E2-E3,100.000000,373.265653,-166.454632,-166.454632,2.073698,2.643616,68.055556,-25.436883,87.326625,75.396918,175.240928
7.985500,90.000000,90.000000,B_feed_only,E2-E3,100.000000,360.000000,-115.654530,244.345470,2.060552,2.570037,63.888889,-24.243898,77.012468,63.174330,174.438581
7.985500,90.000000,135.000000,B_feed_only,E2-E3,100.000000,360.000000,-15.061787,344.938213,1.795918,2.229916,72.222222,-27.008857,66.019949,56.345741,175.204953
7.985500,90.000000,0.000000,B_feed_only,E3-E4,100.000000,603.933536,-116.765240,-476.765240,2.599479,3.300512,56.944444,-31.148869,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,B_feed_only,E3-E4,100.000000,326.329094,-15.158920,-15.158920,2.039677,2.894919,58.333333,-25.436883,105.595626,100.884746,174.996530
7.985500,90.000000,90.000000,B_feed_only,E3-E4,100.000000,536.036247,-67.135694,-427.135694,2.024549,2.608555,70.833333,-24.318551,98.226730,84.266190,178.970094
7.985500,90.000000,135.000000,B_feed_only,E3-E4,100.000000,557.402243,-168.831386,-528.831386,2.211618,3.005534,52.777778,-26.996877,82.827735,68.347825,177.343487
